-1.4180705323790317 -2.1441651636780725 -2.470172378344969 1.5715432504855764 0.20426343178001982 1.4695344626567026
-1.2838236391777116 -1.5037936477317486 -1.8758328274404068 4.968148038350566 1.5949311152127343 -2.698502569868803
0 -2.094395 1.745329 0.3490654 1.570796 -1.570796
-3.437092422683218 -1.476542951139685 -1.8029316362360879 2.5986121578237302 4.798127192177189 -1.5229542515373335
2.1539352315996485 -1.3244309133876757 -2.3162091749566747 -1.0903267280190274 1.5382580931915317 0.5225391755034936
0 -2.094395 1.745329 0.3490654 1.570796 -1.570796
4.051814833446692 -2.1730123192508626 -2.3295244188920474 4.491443628211006 5.643459624855952 4.7238155847586905
3.557287297404331 -2.158465100416891 -2.4025541516056403 4.554008328089966 5.149180631334295 4.71782575031473
4.1120293563649035 -1.5827427963507215 -2.0217664477687816 3.592497790844627 5.703801592995461 4.724937574543288
3.3922937411298806 -1.511553472979012 -2.09279630270197 3.5975329155966564 4.983977014042375 4.71662944406521
4.0554328682997145 -1.4948847931249678 -1.3652579027183016 2.8492707354783002 5.647232866176818 4.723934189300644
3.4882466653852884 -1.437749657344996 -1.4170130007426414 2.8475908407019057 5.080057974456131 4.717552013385892

