0.4712394878150157 0.12113442579408791 0.4604476205663369
0.5032345034067568 0.01783620984087994 0.4731511980276111
0.464581062475386 -0.07106902076390269 0.45644783469997424
0.46257994299296373 0.10029795083164772 0.31032673316018516
0.4755480841925521 -0.008740289571116805 0.31437563886260605
0.4734441936911541 -0.1133773551128446 0.3213737528555446
0.45876602055989846 0.09177450796859872 0.1497710705724088
0.4675160309458485 -0.0036195070027023185 0.16432426617988433
0.46881831241145794 -0.08792150715694569 0.1931307480501765
0.21496791358423994 0.28482529771473336 -0.1448430473769412
0.38335356504700674 0.24923663429387072 0.2351848257835102
0.3701801604493353 -0.20557637335394652 0.14192733966443077
0.5184571037482658 -0.26102553776267057 0.05827363799513219
0.18858200776916142 -0.2332049963984343 -0.09819099904761996
